,Title,URL,Score,Author,Views,Likes,Dislikes
135,ED SHEERAN I SEE FIRE acoustic fingerstyle guitar cover by soYmartino YouTube,https://www.youtube.com/watch?v=Ze45vL26k6o,79.30389610389611,soYmartino,30532,395,10
136,Queen The Last Of The Mohicane YouTube,https://www.youtube.com/watch?v=KHbvjOWCKs0,79.8,Mozart Heroes Topic,399,5,0
137,Beethoven a Ritmo de Metal YouTube,https://www.youtube.com/watch?v=6aB59aOT4os&amp;list=RDi_M7RTL71j4&amp;index=24,80.16543178868936,Oraldine Ram,1915072,24375,486
138,Heavy Metal Moonlight Sonata YouTube,https://www.youtube.com/watch?v=7T8fnYyH4pI,80.43779310344827,Jessica Shepherd,874761,11061,186
139,The Godfather xe2 x80 x93 Orchestral Suite The Danish National Symphony Orchestra Live YouTube,https://www.youtube.com/watch?v=X-jdl9hcCeg,80.76500553709856,DR Koncerthuset,1093962,13819,274
140,Jason Newsted Solo Nothing Else Matters Live in Cunning Stunts Metallica YouTube,https://www.youtube.com/watch?v=9KwaMlWgDKo,80.76704545454545,Ramon van de Beek,85290,1080,24
141, xd0 xa8 xd0 xbe xd1 x83 xd0 xbe xd1 x80 xd0 xba xd0 xb5 xd1 x81 xd1 x82 xd1 x80 xc2 xab xd0 xa0 xd1,https://www.youtube.com/watch?v=a1M3BO3x25Y,81.24478501489996,Russian Style Folkestra,190844,2591,242
142,Metallica For Whom the Bell Tolls Live Global Citizen New York NY 2016 YouTube,https://www.youtube.com/watch?v=28pve76OnVM,83.09397192402973,MetallicaTV,503134,6139,84
143,A young guitarist meets his hero Usman Riaz and Preston Reed YouTube,https://www.youtube.com/watch?v=iIwbuS526PI,83.47672038408575,TED,2242936,27666,797
144,Iron Maiden Fear of the Dark live Tele2 Arena Stockholm Sweden 2018 06 01 YouTube,https://www.youtube.com/watch?v=i3Rdboj5roM,83.53078302450687,magnerix,698735,8585,220
145,Prelude G Major Game Of Thrones YouTube,https://www.youtube.com/watch?v=nf3dNUVp3Pk,83.76923076923077,Mozart Heroes Topic,2178,26,0
146,Metallica Orion MetOnTour Turin Italy 2018 YouTube,https://www.youtube.com/watch?v=iL42fwM5muE,83.78269656433451,MetallicaTV,2611758,31970,797
147,Bach Ghostbusters Jackson Medley YouTube,https://www.youtube.com/watch?v=CfbYoOz9PZI,83.8,Mozart Heroes Topic,419,5,0
148,2CELLOS They Don 39 t Care About Us Michael Jackson OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=l-9VZZWtMfQ,84.17557748617287,2CELLOS,24837856,298901,3829
149,James Bond Skyfall Diamonds are forever Dr No MOZART HEROES Album Version mh3 YouTube,https://www.youtube.com/watch?v=EeKzNc_1c1c,84.54054054054055,MOZART HEROES Official ,59432,715,12
150,James Bond Skyfall Diamonds are forever Dr No MOZART HEROES Album Version mh3 YouTube,https://www.youtube.com/watch?v=EeKzNc_1c1c&amp;list=RDuK-ONxAPjQg&amp;index=14,84.54196301564723,MOZART HEROES Official ,59433,715,12
151,James Bond Skyfall Diamonds are forever Dr No MOZART HEROES Album Version mh3 YouTube,https://www.youtube.com/watch?v=EeKzNc_1c1c&amp;list=RDEeKzNc_1c1c&amp;start_radio=1,84.54196301564723,MOZART HEROES Official ,59433,715,12
152,Fear Of The Dark Mozart Alla Turca YouTube,https://www.youtube.com/watch?v=0da2TwDAJAo,86.25,Mozart Heroes Topic,345,4,0
153,The Transformation of JAMES HETFIELD Amazing chronology YouTube,https://www.youtube.com/watch?v=jNh73QOKo64,86.93697116214815,Angel Nene,1006904,11991,409
154,Two Steps From Hell Flight of the Silverbird live Mountbatten Festival of Music YouTube,https://www.youtube.com/watch?v=Kdqby92i0Qg,86.94690755929949,Scott Johnson,784435,9142,120
155,Seven Years in Tibet by John Williams MOZART HEROES Unplugged MHups4 YouTube,https://www.youtube.com/watch?v=y1S59KzlV-4,87.31187122736418,MOZART HEROES Official ,43394,497,0
156,Seven Years in Tibet by John Williams MOZART HEROES Unplugged MHups4 YouTube,https://www.youtube.com/watch?v=y1S59KzlV-4&amp;list=RDuK-ONxAPjQg&amp;index=19,87.31187122736418,MOZART HEROES Official ,43394,497,0
157,TERRIFYING TALENT Freaky Magician GIRL Scares Judges amp Audience On Asia 39 s Got Talent YouTube,https://www.youtube.com/watch?v=LKyOaDh5USI,87.46331359786272,Top Talent,40137177,488058,29155
158,David Garrett Carmina Burana YouTube,https://www.youtube.com/watch?v=GQLRyoTjPes,88.01297424808335,Igorhim Place,447722,5186,99
159,Metallica The Day That Never Comes MetOnTour Paris France 2017 YouTube,https://www.youtube.com/watch?v=Q34K36W0kXs,88.53481825969894,MetallicaTV,2170254,25077,564
160,The Lord Of The Rings Orchestral Medley xe9 xad x94 xe6 x88 x92 Der Herr der Ringe El se xc3 xb1or d,https://www.youtube.com/watch?v=EvZM0jAeeRE,88.99700085689803,Akademia Filmu i Telewizji,2284909,26110,436
161,Who 39 s Yehudi Yehudi Menuhin BBC documentary YouTube,https://www.youtube.com/watch?v=sMTFMVvzHfQ,89.49960536700868,Le Renard,113396,1292,25
162, Michael Jackson Billie_Jean Gabriella Quevedo YouTube,https://www.youtube.com/watch?v=qpLU044zgpo,89.9462451591177,Gabriella9797,2136763,24001,245
163,Rammstein Du Hast by Choir Viva Vox from Serbia YouTube,https://www.youtube.com/watch?v=FssvVIpKUC8,89.99412744324655,Igor Boros,1026743,12006,597
164,One Live Edmonton Alberta 2017 YouTube,https://www.youtube.com/watch?v=q00UYKd6Y_s,90.69889702092568,MetallicaTV,879870,9890,189
165,AMAZING 18yr old busker noticed by David Bowies record producer STREET SESSIONS YouTube,https://www.youtube.com/watch?v=0RwFbxpJcSo,91.02422318914769, M A N N A ,8890791,100734,3059
166,Pirates Of The Caribbean xe3 x83 x91 xe3 x82 xa4 xe3 x83 xac xe3 x83 xbc xe3 x83 x84 xe3 x83 xbb xe3,https://www.youtube.com/watch?v=Ngyq7KlHuZg,92.15233255147251,Akademia Filmu i Telewizji,707177,7969,295
167,Time Money amp Another Brick in the Wall Pink Floyd lover guitar voice Pantheon Rome Italy YouTube,https://www.youtube.com/watch?v=AYGeJ5TfzLo,92.3612406050804,Dorin Ionescu,970809,10953,442
168,Darth Vader conducts the Imperial March when the Central Garrison invades the Rochester Symphony You,https://www.youtube.com/watch?v=fYOi8SPneS8,92.40564333039893,Douglas Smith,1994391,21964,381
169,2CELLOS Whole Lotta Love vs Beethoven 5th Symphony OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=x8yymm3DtVA,92.44411491354253,2CELLOS,15616307,171904,2977
170,2CELLOS Whole Lotta Love vs Beethoven 5th Symphony OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=x8yymm3DtVA&amp;list=RDuK-ONxAPjQg&amp;index=21,92.4447989676075,2CELLOS,15616515,171905,2977
171,2CELLOS The Show Must Go On OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=L051v3NC0F4,92.82960739132362,2CELLOS,8379543,92134,1866
172,Funniest Classical Orchestra Ever Rainer Hersch YouTube,https://www.youtube.com/watch?v=BLXwpGCn2KQ,93.43560093874824,Rainer Hersch Fan Channel,6011740,65716,1375
173, Led Zeppelin Stairway To Heaven Gabriella Quevedo YouTube,https://www.youtube.com/watch?v=_2lI3vMxU84,93.62976860537836,Gabriella9797,5539418,60039,876
174,Iron Maiden Dance Of Death acoustic Thomas Zwijsen YouTube,https://www.youtube.com/watch?v=V_Lz8aZeFdw,94.0275351770985,Thomas Zwijsen,775163,8335,91
175,Stranger Live YouTube,https://www.youtube.com/watch?v=q2b0em6FMNw,94.33333333333333,Mozart Heroes Topic,566,6,0
176,Pink Floyd On The Turning Away 1989 07 15 FM YouTube,https://www.youtube.com/watch?v=RAogHx7Sl8k,95.34703460232609,ThinkFloyd61,1319889,14272,429
177,Pirates of the Caribbean Orchestral Medley He 39 s a Pirate xe3 x83 x91 xe3 x82 xa4 xe3 x83 xac xe3 ,https://www.youtube.com/watch?v=__LU8E6dUsI&amp;list=RDuK-ONxAPjQg&amp;index=24,95.7137008280293,Akademia Filmu i Telewizji,54166489,586684,20762
178,Pirates of the Caribbean Orchestral Medley He 39 s a Pirate xe3 x83 x91 xe3 x82 xa4 xe3 x83 xac xe3 ,https://www.youtube.com/watch?v=__LU8E6dUsI&amp;list=RDi_M7RTL71j4&amp;index=15,95.71379346904156,Akademia Filmu i Telewizji,54166350,586682,20762
179,Pirates of the Caribbean Orchestral Medley He 39 s a Pirate xe3 x83 x91 xe3 x82 xa4 xe3 x83 xac xe3 ,https://www.youtube.com/watch?v=__LU8E6dUsI&amp;list=RD__LU8E6dUsI&amp;start_radio=1,95.71412769205759,Akademia Filmu i Telewizji,54166922,586686,20762
180,Pirates of the Caribbean Orchestral Medley He 39 s a Pirate xe3 x83 x91 xe3 x82 xa4 xe3 x83 xac xe3 ,https://www.youtube.com/watch?v=__LU8E6dUsI,95.7146883620164,Akademia Filmu i Telewizji,54164655,586659,20762
181,PERFECT ED SHEERAN Piano Solo Cover with a La La Land twist The Piano Guys YouTube,https://www.youtube.com/watch?v=KLeiK0whCdY,96.85114554158164,ThePianoGuys,12483241,131058,2167
182,Lysergic Dream Another Brick In The Wall Pink Floyd Cover Live AtStudio Sulmona YouTube,https://www.youtube.com/watch?v=J1Y8X8IjZis,96.98247090169681,Lysergic Dream Pink Floyd,691582,7944,813
183,Stairway to Heaven with Gimnazija Kranj Symphony Orchestra YouTube,https://www.youtube.com/watch?v=dR5GN2aPsyY&amp;list=RDi_M7RTL71j4&amp;index=14,97.7920059215396,zevnikov,924819,9661,204
184,Ed Sheeran quot Perfect quot Piano Orchestral 60 Minutes Version With Relaxing Nature Sounds YouTube,https://www.youtube.com/watch?v=y2CRpP6zsXE,98.13145353455123,Sol xc3 xads Music,247095,2607,89
185,Blind Guardian The Bard 39 s Song amp Valhalla Live at Wacken Open Air 2016 YouTube,https://www.youtube.com/watch?v=i-IcX_bccFc,98.73717598908596,WackenTV,1447487,14908,248
186,2CELLOS Thunderstruck OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=uT3SBzmDxGk&amp;list=RDi_M7RTL71j4&amp;index=6,98.8148590237608,2CELLOS,122603647,1267290,26549
187,2CELLOS Thunderstruck OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=uT3SBzmDxGk&amp;list=RDuT3SBzmDxGk&amp;start_radio=1,98.81505236815275,2CELLOS,122603294,1267284,26549
188,2CELLOS Thunderstruck OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=uT3SBzmDxGk,98.81510914524651,2CELLOS,122603068,1267281,26549
189,Courtney Hadwin 13 Year Old Golden Buzzer Winning Performance America 39 s Got Talent 2018 YouTube,https://www.youtube.com/watch?v=gPHVLxm8U-0,98.98766895600087,America s Got Talent,31564198,334556,15686
190,Improvisation at the train station in paris YouTube,https://www.youtube.com/watch?v=4I_NYya-WWg,99.00619376280532,AINI XICOTA,41944172,429803,6151
191,Mozart Heroes Amazing Live Performance YouTube,https://www.youtube.com/watch?v=MnI2u43mz0Q&amp;list=RDuK-ONxAPjQg&amp;index=23,99.14522821576763,danknermusicandtalk,23894,241,0
192,Mozart Heroes Amazing Live Performance YouTube,https://www.youtube.com/watch?v=MnI2u43mz0Q,99.14522821576763,danknermusicandtalk,23894,241,0
193,Mozart Heroes Amazing Live Performance YouTube,https://www.youtube.com/watch?v=MnI2u43mz0Q&amp;start_radio=1&amp;list=RDMnI2u43mz0Q,99.14522821576763,danknermusicandtalk,23894,241,0
194,HAUSER Song from a Secret Garden YouTube,https://www.youtube.com/watch?v=qZSJvyBag8A,101.04328664310337,HAUSER,2315609,23266,349
195,Estas Tonne The Song of the Golden Dragon YouTube,https://www.youtube.com/watch?v=7gphiFVVtUI,101.8603745241783,LiebensteinMovies,45838289,458087,8076
196,Metallica Nothing else matters sub espa xc3 xb1ol YouTube,https://www.youtube.com/watch?v=YQx2PXtBGb0,102.13840056551517,TheRyberone,8813829,88464,2171
197,One Voice 12 Member Acapella Group Stuns With Their Powerful Vocals America 39 s Got Talent 2016 You,https://www.youtube.com/watch?v=0a13GEdJHZY,102.60576729989157,Robin_Deepthi,5109562,51634,1836
198,MOZART HEROES premiere in lucerne april 2015 live YouTube,https://www.youtube.com/watch?v=ajc0OsEQ0Oc,103.06,Raphael Loetscher,5153,50,0
199,Metallica Nothing Else Matters Live Global Citizen New York NY 2016 YouTube,https://www.youtube.com/watch?v=hrGWNFpGL5E&amp;start_radio=1&amp;list=RDhrGWNFpGL5E,103.57533087103724,MetallicaTV,1346065,13313,317
200,Metallica Nothing Else Matters Live Global Citizen New York NY 2016 YouTube,https://www.youtube.com/watch?v=hrGWNFpGL5E,103.5829165063486,MetallicaTV,1346060,13312,317
201,Rock anos 80 YouTube,https://www.youtube.com/watch?v=iz3MjUUeW9g,103.67847993168232,Playlist Rock,242815,2594,252
202,5 AMAZING Street Performers singing stunning covers and great original music YouTube,https://www.youtube.com/watch?v=wfKs3ProM7M,104.01347881899872,Street Song,648212,6541,309
203,Mozart Metallica Symphony No 40 Enter Sandman MOZART HEROES OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=UBfsS1EGyWc&amp;list=RDi_M7RTL71j4&amp;index=2,104.44844345616265,MOZART HEROES Official ,23016259,231710,11350
204,Mozart Metallica Symphony No 40 Enter Sandman MOZART HEROES OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=UBfsS1EGyWc,104.44869211639347,MOZART HEROES Official ,23015896,231705,11349
205,Mozart Metallica Symphony No 40 Enter Sandman MOZART HEROES OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=UBfsS1EGyWc&amp;list=RDuK-ONxAPjQg&amp;index=3,104.44885641677256,MOZART HEROES Official ,23016350,231710,11350
206,Mozart Metallica Symphony No 40 Enter Sandman MOZART HEROES OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=UBfsS1EGyWc&amp;list=RDUBfsS1EGyWc&amp;start_radio=1,104.44933652816351,MOZART HEROES Official ,23016038,231705,11349
207,As xc3 xad naci xc3 xb3 AAINJALA con 15O Tambores AAINJAA YouTube,https://www.youtube.com/watch?v=0Pq8vOVbvzs,104.55723843835013,AAINJAA Corporaci xc3 xb3n,1422083,14214,613
208,Pianist in tears Most moving piano performance YouTube,https://www.youtube.com/watch?v=LqoV4ZW7xTA,104.94466798739491,Homo Musicus,20447629,201784,6942
209,2CELLOS You Shook Me All Night Long Live at Sydney Opera House YouTube,https://www.youtube.com/watch?v=q47lj8M6dGE,105.1225761022641,2CELLOS,1940773,18905,443
210,Bach Vivaldi Concerto for 4 Pianos MultiPiano Ensemble YouTube,https://www.youtube.com/watch?v=7OwQOb6bd1M,105.33551354113439,MultiPianoIsrael,2061416,20198,628
211,Iron Maiden acoustic Alexander The Great YouTube,https://www.youtube.com/watch?v=JiUGUBBrcv4,106.59653465346534,Thomas Zwijsen,258390,2473,49
212, OFFICIAL VIDEO Hallelujah Pentatonix YouTube,https://www.youtube.com/watch?v=LRP8d7hhpoQ,106.78930480680118,PTXofficial,321831889,3105663,91954
213,Metallica Whiskey In The Jar House of Vans London Pro Shot HD YouTube,https://www.youtube.com/watch?v=AqV36PaBn8I,106.8259423503326,Best Live Shows,481785,4624,114
214,OMG xf0 x9f x98 xb2 68 Year Old Sings AC DC Highway To Hell SIMON is SHOCKED Britain xc2 xb4s Got Ta,https://www.youtube.com/watch?v=l8rtiRNwfvg,107.59998657147334,How Talented,9615350,92887,3525
215,Ed Sheeran Perfect Duet with Beyonc xc3 xa9 Official Audio YouTube,https://www.youtube.com/watch?v=817P8W8-mGE,107.92920189153031,Ed Sheeran,174418555,1686993,70947
216,Most Popular Violin Covers of Popular Songs 2018 Best Instrumental Violin Covers 2018 YouTube,https://www.youtube.com/watch?v=wtP7e8cLHuU,109.0,Instrumental Music Romantic,2289,21,0
217,A Vivaldi Summer Presto guitar cover YouTube,https://www.youtube.com/watch?v=FVa37f67Hnc,109.02535572540252,Laura6100,6290654,58981,1282
218,Metallica Making Of quot Hardwired quot Riff Charge YouTube,https://www.youtube.com/watch?v=k8xipvEWQjc,109.10044369645043,MetallicaFan2001,1426161,13451,379
219,Iron Maiden Rime of the Ancient Mariner Music Video YouTube,https://www.youtube.com/watch?v=frP3Zu-8QDI,109.19955530850473,HonkeyTheBear,589350,5558,161
220,Nothing Else Matters Live YouTube,https://www.youtube.com/watch?v=x93zOkRJmk4,110.5,Mozart Heroes Topic,221,2,0
221,2CELLOS LIVE at Arena di Verona 2016 FULL CONCERT YouTube,https://www.youtube.com/watch?v=qew2m1UdbXk,110.57460329257869,2CELLOS,2975452,27978,1069
222,Mike Oldfield 39 Tubular Bells 39 Live at the BBC 1973 high quality remastered YouTube,https://www.youtube.com/watch?v=l7MY_cdUL1E,111.52349636936566,Peter Nicholls,4070050,37672,1177
223,When Famous Guitarist play on the Street YouTube,https://www.youtube.com/watch?v=_IHDrNWxSsk,111.61821125355321,TV Jolly,5929271,59254,6133
224,Greatest Rock N Roll Vietnam War Music 60s and 70s Classic Rock Songs YouTube,https://www.youtube.com/watch?v=ZIIqLNZoOV8,112.00221804005915,Music For Memory,3332738,31283,1527
225,Metallica 39 s James Hetfield At Guitar Center YouTube,https://www.youtube.com/watch?v=1Eq9RVKT9XQ,112.25232521964878,Guitar Center,10463825,94699,1482
226,2CELLOS Now We Are Free Gladiator Live at Sydney Opera House YouTube,https://www.youtube.com/watch?v=pL0bxewHbjo,112.26334241177493,2CELLOS,3874657,35174,660
227,Sinfonie G Minor Enter Sandman YouTube,https://www.youtube.com/watch?v=nD90SC_lBJw,113.51219512195122,Mozart Heroes Topic,4654,41,0
228,Pirates of the Caribbean Auckland Symphony Orchestra 1080p YouTube,https://www.youtube.com/watch?v=6zTc2hD2npA,114.28653142766271,Auckland Symphony,22997193,206242,5018
229,Steve Vai Incredible quot Whispering A Prayer quot New York 2016 YouTube,https://www.youtube.com/watch?v=ZWRySOtRuiQ,114.51748626557685,GuitarXplosion,854644,7910,447
230,James Bond YouTube,https://www.youtube.com/watch?v=44wNhPUOdsY,115.5,Mozart Heroes Topic,1386,12,0
231,IRON MAIDEN Fear of the Dark Harp Twins Camille and Kennerly HARP METAL YouTube,https://www.youtube.com/watch?v=KPb20fK0R94,115.72115506786024,Camille and Kennerly,10018559,89375,2800
232,IRON MAIDEN Fear of the Dark Harp Twins Camille and Kennerly HARP METAL YouTube,https://www.youtube.com/watch?v=KPb20fK0R94&amp;list=RDi_M7RTL71j4&amp;index=25,115.72168639907595,Camille and Kennerly,10018605,89375,2800
233,Metallica Fade to Black MetOnTour Toronto Canada 2016 YouTube,https://www.youtube.com/watch?v=A-4K4SX0m70,117.97054972141629,MetallicaTV,4594599,39936,989
234,Ara Malikian Tour 15 Misirlou Pulp Fiction Theme YouTube,https://www.youtube.com/watch?v=xH_sltxrHok,118.51604558484235,Ara Malikian,1695135,14820,517
235,Bad Wolves Zombie Official Video YouTube,https://www.youtube.com/watch?v=9XaS93WMRQQ,118.61265407009236,Eleven Seven Music,93384217,828346,41042
236,Resa xe2 x80 x93 xe2 x80 x98Nothing else matters 39 Blind Audition The Voice Kids VTM YouTube,https://www.youtube.com/watch?v=orRK4luC6co,120.04426831058271,The Voice Kids Vlaanderen,4089308,34923,858
237,Zimmer Williams Seven Years Da Vinci Code Gladiator MOZART HEROES Album Version mh5 YouTube,https://www.youtube.com/watch?v=W8Npi33PbxY&amp;start_radio=1&amp;list=RDW8Npi33PbxY,120.44746376811594,MOZART HEROES Official ,66487,552,0
238,Zimmer Williams Seven Years Da Vinci Code Gladiator MOZART HEROES Album Version mh5 YouTube,https://www.youtube.com/watch?v=W8Npi33PbxY&amp;list=RDuK-ONxAPjQg&amp;index=15,120.44746376811594,MOZART HEROES Official ,66487,552,0
239,Zimmer Williams Seven Years Da Vinci Code Gladiator MOZART HEROES Album Version mh5 YouTube,https://www.youtube.com/watch?v=W8Npi33PbxY,120.44746376811594,MOZART HEROES Official ,66487,552,0
240,Bruch 1 Violinkonzert xe2 x88 x99 hr Sinfonieorchester xe2 x88 x99 Hilary Hahn xe2 x88 x99 Andr xc3 ,https://www.youtube.com/watch?v=KDJ6Wbzgy3E,121.17219917012449,hr Sinfonieorchester xe2 x80 x93 Frankfurt Radio Symphony,584050,4990,170
241,James HETFIELD Full Show at Acoustic 4 a Cure 15 May 2014 Fillmore San Francisco CA YouTube,https://www.youtube.com/watch?v=IfalN7ZWLek,122.01122901907758,MasterOfCollectors,4150700,34942,923
242,Mozart Beethoven Bach Chopin Tchaikovsky Handel xe2 x80 x93 The Best of Classical Music YouTube,https://www.youtube.com/watch?v=JJwecS3kNCM,122.2481437741894,Classical Music,10455028,92314,6791
243, xd0 x9e xd0 xb3 xd0 xbd xd0 xb5 xd0 xb2 xd0 x9f xd1 x83 xd1 x88 xd0 xbd xd0 xbe xd0 xb9 amp quot Pi,https://www.youtube.com/watch?v=ENUxVrbWwkc,122.41006513973524,RHatny,1165099,10405,887
244,John Williams Star Wars The Throne Room amp Main Theme xe3 x82 xb9 xe3 x82 xbf xe3 x83 xbc xe3 x83 x,https://www.youtube.com/watch?v=dydhnAi0A3E,123.59040750986914,Akademia Filmu i Telewizji,11928081,99862,3349
245,Dire Straits Sultans Of Swing guitar solo covered by RockMilady YouTube,https://www.youtube.com/watch?v=4WqAe7e_H5o,123.74322188449848,RockMilady,1017788,8806,581
246,2CELLOS Highway To Hell feat Steve Vai OFFICIAL VIDEO YouTube,https://www.youtube.com/watch?v=qfGggAGITwg,124.09111841873631,2CELLOS,35245104,289529,5503
247,Thunderstruck by Steve 39 n 39 Seagulls LIVE YouTube,https://www.youtube.com/watch?v=e4Ao-iNPPUc,124.21566718044919,Steve Seagulls,62375891,516337,14179
248,Metallica Nothing Else Matters 10 19 1997 Shoreline Amphitheatre Official YouTube,https://www.youtube.com/watch?v=_4E7LoI5mBY,124.63889533534463,Metallica on MV,537069,4448,139
249,Metallica For Whom the Bell Tolls Live Cliff 39 Em All YouTube,https://www.youtube.com/watch?v=qdlQyNe_9tE,126.2699040277425,MetallicaTV,11433361,92096,1549
250,metallica nothing else matters subtitulos al espa xc3 xb1ol ingles YouTube,https://www.youtube.com/watch?v=3vU30ZTnE14,127.25714794691369,5reznak,1428716,11727,500
251,Da Vinci Code Gladiator YouTube,https://www.youtube.com/watch?v=NPQPxkDNT48,127.3529411764706,Mozart Heroes Topic,2165,17,0
252,Disturbed The Sound Of Silence REACTION SHOOK 39 D YouTube,https://www.youtube.com/watch?v=kxK9Nwzk-kg,127.57442935163142,DO LEGACY,911009,10645,3504
253,Shakira Imagine Live at the UN 39 s General Assembly 2015 YouTube,https://www.youtube.com/watch?v=8-3wIW1Rpiw,128.11812763677761,Shakira,3826376,32284,2418
254,Game of Thrones Main Theme Epic Orchestra Remix Extended YouTube,https://www.youtube.com/watch?v=J3KlvqI9FKU,129.7011678644764,Laura Platt,4042526,32286,1118
255,LoLa amp Hauser Moonlight Sonata YouTube,https://www.youtube.com/watch?v=AzWDs26YL9Y&amp;list=RDi_M7RTL71j4&amp;index=11,130.12576270004533,LoLa u0026 Hauser,7464274,62258,4896
256,LoLa amp Hauser Moonlight Sonata YouTube,https://www.youtube.com/watch?v=AzWDs26YL9Y,130.12599811708915,LoLa u0026 Hauser,7463767,62254,4896
257,Rolling in the Deep Adele violin cello bass cover Simply Three YouTube,https://www.youtube.com/watch?v=tt2NIDtp-Ls,131.73916225978752,Simply Three,24836916,192868,4337
258,Mozart Heroes mischen klassische Musik mit Hardrock srfdgst YouTube,https://www.youtube.com/watch?v=4U_MDlrWLjg,131.9288617886179,Die gr xc3 xb6ssten Schweizer Talente,129818,1025,41
259,Mozart Heroes mischen klassische Musik mit Hardrock srfdgst YouTube,https://www.youtube.com/watch?v=4U_MDlrWLjg&amp;list=RD4U_MDlrWLjg&amp;start_radio=1,131.9329268292683,Die gr xc3 xb6ssten Schweizer Talente,129822,1025,41
260,Toccata and Fugue in D Minor Best Version Ever YouTube,https://www.youtube.com/watch?v=ho9rZjlsyYY,132.01438848920864,MovieMongerHZ,21542900,167174,3988
261,Pink Floyd Mandolin Orchestra Shine On You Crazy Diamond Mank R xc3 xbcber Preema Bagger YouTube,https://www.youtube.com/watch?v=w8nZp-LWJss,132.20514653323804,edition49 music publishing company,1479640,11769,577
262,Pink Floyd Mandolin Orchestra Shine On You Crazy Diamond Mank R xc3 xbcber Preema Bagger YouTube,https://www.youtube.com/watch?v=w8nZp-LWJss&amp;list=RDi_M7RTL71j4&amp;index=22,132.20682569463057,edition49 music publishing company,1479791,11770,577
263,14 Vezes Que Ronaldinho Usou Magia No Futebol YouTube,https://www.youtube.com/watch?v=X7v6jKsA2W4,133.3297355354439,SportsHD,7572329,61334,4540
264,Ed Sheeran And Andrea Bocelli Team Up For xe2 x80 x98Perfect xe2 x80 x99 YouTube,https://www.youtube.com/watch?v=e21g4jEad9A,133.4896423512748,ET Canada,1507899,11683,387
265,Summer Storm YouTube,https://www.youtube.com/watch?v=4d5xAl8cuVA,133.91666666666666,Mozart Heroes Topic,1607,12,0
266,Christina Perri A Thousand Years Piano Cello Cover The Piano Guys YouTube,https://www.youtube.com/watch?v=QgaTQ5-XfMM,134.5385174268173,ThePianoGuys,129992730,981018,14806
267,Staind Something To Remind You Live YouTube,https://www.youtube.com/watch?v=D9F244ztjxA,134.72850029978363,StaindVEVO,5168320,40310,1949
268,Pachelbel Loose Canon YouTube,https://www.youtube.com/watch?v=ghh37awHdiA,134.75723567631422,Jack Ciarniello,456288,3659,273
269,Engel YouTube,https://www.youtube.com/watch?v=-DA77sx-Wk8,135.22200158856236,voices4youDotCom,340489,2639,121
270,2CELLOS With Or Without You Live at Exit Festival YouTube,https://www.youtube.com/watch?v=DbFao4M2_os,135.50584861519886,2CELLOS,3591176,27027,525
271,David Gilmour Comfortably Numb Live in Pompeii 2016 YouTube,https://www.youtube.com/watch?v=LTseTg48568,135.85116513555903,HDPinkFloyd,7275645,55747,2191
272,Dmitri Shostakovich Waltz No 2 YouTube,https://www.youtube.com/watch?v=mmCnQDUSO4I,136.0525163363475,TheWickedNorth,27774577,206690,2544
273,Zuerst denkt man er ist nur ein normaler Stra xc3 x9fenmusiker aber dann YouTube,https://www.youtube.com/watch?v=c4mcUyhxJTw,136.45343028985016,Streetvote,4015688,31233,1804
274,Amazing 7 Year Old girl Guitarist Konstantina Andritsou performs Megaro Athens HD YouTube,https://www.youtube.com/watch?v=BJKYjXe6ACE,136.59157437673807,aissav,5599435,43088,2094
275,Great Perfomances of Heavy Metal songs in others programs YouTube,https://www.youtube.com/watch?v=L6Frs1hF-AU,136.77018536585365,RB Rock,3504736,27450,1825
276,Metallica Welcome Home Sanitarium Live 1993 Basel Switzerland YouTube,https://www.youtube.com/watch?v=-vnAdhSOxFI,136.91489361702128,Metallica Bootlegs,482625,3607,82
277,M xc3 xbasica relajante de Mozart medicina para el alma y el cuerpo 100 efectivo YouTube,https://www.youtube.com/watch?v=wgHvQSMs02k,137.43692484662577,Mozarlive Mozart channel,716871,5891,675
278,ZZ Top with John Fogerty play Creedence best Hits YouTube,https://www.youtube.com/watch?v=FQtAp0-viJw,138.5394023627519,Reloadez,3987164,30143,1363
279,Beethoven Triple Concerto Richter O xc3 xafstrakh Rostropovitch YouTube,https://www.youtube.com/watch?v=cmpjXrS6ekk,140.4393203883495,Classique la demande,173583,1292,56
280,Another Brick In The Wall Pink Floyd Cover live by The Pink Floyd Project YouTube,https://www.youtube.com/watch?v=Xd9JzHfrYjM,140.76173944820025,Uwe Sicks,2311167,18263,1844
281,Metallica Fade to Black Live 1993 Basel Switzerland YouTube,https://www.youtube.com/watch?v=kKzd6SMwAeE,140.77044854881265,Metallica Bootlegs,213408,1544,28
