,Title,URL,Views,Likes,Dislikes,Score
176,Relaxing Sunday Mornings xe2 x98 x95 An Indie Folk Pop Playlist Vol 2 YouTube,https://www.youtube.com/watch?v=X5xYHj77jxs,802555,8396,220,98.15985812133073
177,September 39 17 Indie Folk Pop Chill Playlist YouTube,https://www.youtube.com/watch?v=hKYyN1aDfCQ,347058,3669,137,98.26104190260476
178,Chill Study Beats 4 xe2 x80 xa2 jazz amp lofi hiphop Mix 2017 YouTube,https://www.youtube.com/watch?v=8iU8LPEa4o0,5927681,61776,1516,98.36842017922336
179,Wanderweg A Chill Indie Folk Mix YouTube,https://www.youtube.com/watch?v=LVziQYTlZBM,282025,2912,52,98.61013986013987
180,Terence Ryan To Live and Die in New England Farther YouTube,https://www.youtube.com/watch?v=wWB85dpJiTo,794081,8148,141,99.1733483202198
181,Sean Christopher Everything YouTube,https://www.youtube.com/watch?v=31dmy2GvU9o,313275,3141,25,100.53754813863928
182,Lord Huron The Night We Met YouTube,https://www.youtube.com/watch?v=KtlgYxa6BMU,50790544,512700,8672,100.76929059496695
183,The Lumineers Sleep On The Floor YouTube,https://www.youtube.com/watch?v=v4pi1LxuDHc,77949657,786666,13506,100.81956774794351
184,Runaway Beautiful Ambient Mix YouTube,https://www.youtube.com/watch?v=_-3Z4WTDjX0,36316,374,14,100.87777777777778
185,Julia Michaels Worst In Me Stripped Vevo LIFT YouTube,https://www.youtube.com/watch?v=TJg-nqmlIOo,13861777,140338,3271,101.13139559485506
186,Little May Boardwalks YouTube,https://www.youtube.com/watch?v=Spfn2sO8Mgo,374860,3720,19,101.28613888138341
187,Fink Looking Too Closely YouTube,https://www.youtube.com/watch?v=xwS0FAjVDh0,1737492,17324,222,101.59583674424044
188,ESCAPE A Beautiful Chill Mix YouTube,https://www.youtube.com/watch?v=D6TawVna7PQ,3031734,30664,892,101.83172108020959
189,MAGIC Red Dress Official Video YouTube,https://www.youtube.com/watch?v=FaX64o71vGQ,19368449,192082,2845,102.35022220813055
190,Kygo Piano Jam ALL 1 2 3 1 HOUR YouTube,https://www.youtube.com/watch?v=dbZMmu8v-D8,2737892,27364,673,102.57734816979506
191,The Oh Hello 39 s Like The Dawn YouTube,https://www.youtube.com/watch?v=ru7wWGd9LvI,956647,9321,79,103.51082016879464
192,WILDES Bare YouTube,https://www.youtube.com/watch?v=FovubxPEvwE,3694667,35380,388,105.58604823959762
